booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
01713d4d-51b5-4b44-8c95-5ca9d6992ae5,Sandra Young,FL5716,AC7459,2025-06-13 11:30:00,26Q,2025-06-07T23:03:00,confirmed,206.02,56.62,100,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409059
a40aaec6-9087-4ae3-a602-f8afdf875798,Tyrone Obrien,FL5716,AC7459,2025-06-13 11:30:00,73l,2025-06-08T10:01:00,confirmed,206.99,53.76,50,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409127
3b626e28-43e7-42fb-ba91-b098e364bc22,Dustin Cabrera,FL5716,AC7459,2025-06-13 11:30:00,54K,2025-06-08T00:41:00,confirmed,170.77,98.99,50,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409200
95f88284-73f5-432f-8ef1-33ec1ee31c31,Zachary Thomas,FL5716,AC7459,2025-06-13 11:30:00,34i,2025-06-08T09:36:00,confirmed,227.73,11.1,150,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409288
667dbd55-1630-4b89-8d5c-1c8b4543b00a,Cody Osborne,FL5716,AC7459,2025-06-13 11:30:00,86z,2025-06-07T18:43:00,confirmed,182.59,99.57,50,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409367
8afbd3c5-60b1-4bf1-a1ef-63e84f1ee6be,Joanna Chambers,FL5716,AC7459,2025-06-13 11:30:00,85w,2025-06-07T22:27:00,checked_in,274.31,67.46,50,website,business,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409435
32065897-7e72-42a1-be49-dd40e3091a00,Brandon Wood,FL5716,AC7459,2025-06-13 11:30:00,93Z,2025-06-08T03:13:00,checked_in,165.51,10.65,100,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409502
6a97ee13-083b-4efa-9fe0-1de3ee9704d0,Steven Sanford,FL5716,AC7459,2025-06-13 11:30:00,06S,2025-06-07T23:36:00,checked_in,210.11,19.89,150,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409568
8beb0093-4508-4b51-ac97-edea77a26e9e,Anthony Sherman,FL5716,AC7459,2025-06-13 11:30:00,58k,2025-06-08T05:47:00,confirmed,174.17,86.1,50,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409635
27d7cd1c-ed01-4787-a57c-c146828fb6bc,Kathryn Hernandez,FL5716,AC7459,2025-06-13 11:30:00,87N,2025-06-07T23:40:00,confirmed,184.07,63.82,0,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409703
3f3c143b-ac61-44d9-9ce9-d368f677fd4c,Courtney Pratt,FL5716,AC7459,2025-06-13 11:30:00,40h,2025-06-07T21:09:00,checked_in,202.92,46.8,0,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409770
e0e982b2-d49b-45b9-940f-165b656e2ccf,Robert Moreno,FL5716,AC7459,2025-06-13 11:30:00,42j,2025-06-08T05:25:00,confirmed,337.11,91.95,50,travel_agent,business,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409837
d74d251d-943d-4f73-856b-6ce09a9ea6e3,Emily Nelson,FL5716,AC7459,2025-06-13 11:30:00,26w,2025-06-08T04:31:00,confirmed,173.79,52.31,100,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409909
78b53f4f-3521-47eb-812a-e42a751b4254,Marvin Kane,FL5716,AC7459,2025-06-13 11:30:00,57C,2025-06-08T00:50:00,confirmed,217.16,95.54,50,travel_agent,premium_economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.409976
6d4ab9a0-79eb-4159-9e94-6eca117efcb2,Stephanie Francis,FL5716,AC7459,2025-06-13 11:30:00,95j,2025-06-07T21:17:00,confirmed,172.98,93.0,100,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410043
7a0fb2bf-78e4-4e18-8670-56799ed9f367,Lindsey Cook,FL5716,AC7459,2025-06-13 11:30:00,02i,2025-06-07T19:33:00,checked_in,313.22,64.78,100,app,business,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410113
f6af9fb6-2553-4fd1-bf72-560bf4ca8b16,Alexander Rios,FL5716,AC7459,2025-06-13 11:30:00,20Q,2025-06-08T05:55:00,checked_in,192.05,67.48,150,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410180
47f2fc77-ac35-4f1a-8d1b-1340e3c5156c,Alec Anderson,FL5716,AC7459,2025-06-13 11:30:00,64Z,2025-06-08T08:17:00,cancelled,220.92,3.76,150,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410249
d60a8efc-c071-4db7-9f86-baf131f5025a,Jose Carlson,FL5716,AC7459,2025-06-13 11:30:00,95z,2025-06-08T07:29:00,confirmed,257.19,77.52,100,app,premium_economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410317
7e0bbf6c-e83c-47ea-8a7b-4008ed18e77c,Jamie Dawson,FL5716,AC7459,2025-06-13 11:30:00,53u,2025-06-07T21:30:00,confirmed,283.28,8.02,100,app,business,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410385
d0e084a1-ff79-43e0-b5eb-6cae493456df,Elizabeth Luna,FL5716,AC7459,2025-06-13 11:30:00,34q,2025-06-08T06:28:00,confirmed,229.86,99.49,150,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410453
29aecd85-dc03-4d93-bd10-7e279c4e1910,John Wood,FL5716,AC7459,2025-06-13 11:30:00,19P,2025-06-08T02:28:00,confirmed,240.09,0.07,150,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410520
f1a119d2-d434-4bee-845b-30c9d1863bad,Michael Gentry,FL5716,AC7459,2025-06-13 11:30:00,08m,2025-06-08T07:10:00,confirmed,165.07,38.25,100,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410587
3f9db380-754c-4638-9407-b4b2d8c92c3c,Melissa Torres,FL5716,AC7459,2025-06-13 11:30:00,54j,2025-06-07T21:18:00,confirmed,197.24,43.08,50,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410655
02b174fc-40c7-4ab2-a149-a11087a93fdf,Gregory Morrow,FL5716,AC7459,2025-06-13 11:30:00,13U,2025-06-08T09:12:00,confirmed,215.52,46.77,100,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410722
2a94088a-8384-4e82-a030-066aff825d47,Paula Martinez,FL5716,AC7459,2025-06-13 11:30:00,83Z,2025-06-08T08:24:00,confirmed,224.31,23.99,150,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410789
c7bb86b3-af31-4330-8d4f-711589aa2371,Nicholas Miller,FL5716,AC7459,2025-06-13 11:30:00,72o,2025-06-07T23:52:00,checked_in,212.75,49.98,100,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410856
f41d9b37-04e7-4bb8-9317-768c7f38af5b,Rachel Thomas,FL5716,AC7459,2025-06-13 11:30:00,75u,2025-06-07T11:38:00,confirmed,173.07,97.08,50,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410923
ee42bc37-f7a5-48db-bfa5-f1e4e446ba1f,Kevin Green,FL5716,AC7459,2025-06-13 11:30:00,47C,2025-06-08T06:27:00,checked_in,209.17,38.38,0,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.410990
aec287da-ee65-43d7-95ff-6b8aab811645,David Torres,FL5716,AC7459,2025-06-13 11:30:00,61d,2025-06-08T08:18:00,checked_in,171.64,18.44,50,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411057
0034461a-47d0-4659-a8f4-9543312eb706,James Roach,FL5716,AC7459,2025-06-13 11:30:00,69K,2025-06-07T15:34:00,confirmed,242.24,43.04,150,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411123
f49d8877-8352-4840-b5d8-49454df3c95a,William Bates,FL5716,AC7459,2025-06-13 11:30:00,59I,2025-06-08T03:28:00,checked_in,222.1,76.57,0,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411190
c8c8c32f-0ede-4cd9-a03e-e9362dda94d1,Gregory Ellis,FL5716,AC7459,2025-06-13 11:30:00,57c,2025-06-07T19:08:00,confirmed,211.03,5.78,150,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411257
ba35b902-740d-4b91-8e6d-606ec373b8df,Jessica Lee,FL5716,AC7459,2025-06-13 11:30:00,12B,2025-06-08T05:20:00,checked_in,183.88,98.2,150,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411324
c0f46d24-df43-4e42-93c6-8e0e0fed4541,Timothy Schmidt,FL5716,AC7459,2025-06-13 11:30:00,95u,2025-06-08T07:31:00,checked_in,341.34,30.02,150,app,business,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411391
4056d6bb-8b02-4f1e-a040-85dd7ddb1998,Matthew Johnson,FL5716,AC7459,2025-06-13 11:30:00,19N,2025-06-08T04:11:00,confirmed,196.93,3.54,50,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411457
831a8ab0-fb81-4604-925f-fc1b56868254,James Mccormick,FL5716,AC7459,2025-06-13 11:30:00,78q,2025-06-08T03:03:00,confirmed,232.0,25.22,0,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411524
ecb2c7c8-33de-4859-805c-54434586e2dd,Jeffrey West,FL5716,AC7459,2025-06-13 11:30:00,36e,2025-06-07T15:34:00,confirmed,175.2,96.75,0,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411591
32f7bd51-2bb0-4572-9a7d-4fb023cfa61f,Jordan Kelley,FL5716,AC7459,2025-06-13 11:30:00,76a,2025-06-08T01:14:00,checked_in,223.01,92.46,100,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411663
6c3a8ff0-0782-4906-9922-af4469fd3cbb,Tiffany Owens,FL5716,AC7459,2025-06-13 11:30:00,57r,2025-06-08T06:14:00,confirmed,243.58,74.39,100,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411731
1c4bebb4-f57f-4688-988e-fd4bef6fec37,Ronald Cain,FL5716,AC7459,2025-06-13 11:30:00,61C,2025-06-08T09:57:00,confirmed,299.9,90.38,0,app,premium_economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411798
c5969430-20a5-4f0a-bcaf-9b74dfd96481,Rhonda Jensen,FL5716,AC7459,2025-06-13 11:30:00,97A,2025-06-08T05:04:00,confirmed,189.92,99.6,0,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411866
1138b6e5-a968-46ad-a93f-033dd2e71000,Lori Marshall,FL5716,AC7459,2025-06-13 11:30:00,17D,2025-06-07T15:29:00,checked_in,195.41,2.64,150,app,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.411934
a83401bd-258f-445a-8de6-db2108758262,Jennifer Welch,FL5716,AC7459,2025-06-13 11:30:00,76W,2025-06-08T11:21:00,confirmed,206.19,71.87,100,travel_agent,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.412026
e9d329ae-122a-4e19-8a8b-a0441163869c,Lindsey Johnson,FL5716,AC7459,2025-06-13 11:30:00,08E,2025-06-07T19:27:00,confirmed,228.12,13.53,150,website,economy,Narrow-body,USD,2025-06-13,2025-07-08T16:29:01.412094
