booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
6d3837e9-3c9b-4bcd-8021-e14fb4e66909,Denise Baxter,FL2693,AC7432,2025-06-30 18:15:00,61k,2025-06-14T23:04:00,confirmed,157.08,20.78,50,website,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069467
ee18a6ac-b37a-4b45-8e74-5a2863813ea2,Kimberly Brown,FL2693,AC7432,2025-06-30 18:15:00,45u,2025-06-15T14:31:00,confirmed,147.58,1.09,50,travel_agent,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069540
25395556-de14-40cf-8e82-a85d06389f9a,Scott Scott,FL2693,AC7432,2025-06-30 18:15:00,61h,2025-06-15T13:15:00,checked_in,155.8,65.9,0,app,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069611
7450b7f4-a105-442a-86a8-4210197a5905,Kimberly Ford,FL2693,AC7432,2025-06-30 18:15:00,43I,2025-06-15T06:26:00,confirmed,130.72,56.76,150,app,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069682
80be7e5d-e3cf-4fa1-adac-e68fc74255c2,Lindsey Beck,FL2693,AC7432,2025-06-30 18:15:00,41J,2025-06-15T17:33:00,confirmed,178.54,37.96,150,app,business,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069752
32643c51-fc15-4882-acca-acbb8d4fa0cf,Kayla Barker,FL2693,AC7432,2025-06-30 18:15:00,36C,2025-06-15T09:24:00,confirmed,141.68,75.88,0,website,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069823
132320d8-ddf3-44d4-8b7d-a3bf1f4ae5b5,Daniel Obrien,FL2693,AC7432,2025-06-30 18:15:00,99P,2025-06-14T19:25:00,confirmed,139.02,94.06,50,travel_agent,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069892
42e04acd-cefd-489c-b20e-5c50f3f1fae7,Jason Hughes,FL2693,AC7432,2025-06-30 18:15:00,39V,2025-06-15T12:02:00,confirmed,169.15,51.98,100,website,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.069962
fc746b49-d4c3-45be-81e8-d32e093c65b1,Wendy Simmons,FL2693,AC7432,2025-06-30 18:15:00,66x,2025-06-15T15:10:00,confirmed,159.7,79.54,0,app,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070032
b00fa42a-1d1a-4db9-a673-259b55a95364,Tyler Hines,FL2693,AC7432,2025-06-30 18:15:00,67b,2025-06-15T01:25:00,confirmed,127.44,38.72,50,app,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070102
a1df401f-6986-4049-8b92-6d4453f2c0b8,Erin Blanchard,FL2693,AC7432,2025-06-30 18:15:00,46C,2025-06-15T09:09:00,checked_in,120.42,10.93,150,travel_agent,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070189
9ee3e381-808f-47d8-88ce-bfa9a9ef55bb,Lisa Smith,FL2693,AC7432,2025-06-30 18:15:00,98Y,2025-06-15T07:34:00,checked_in,151.06,29.97,100,website,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070265
984d8e2a-09e2-4d0a-8960-2c3c59691a1e,Angie Hodges,FL2693,AC7432,2025-06-30 18:15:00,79n,2025-06-14T21:17:00,checked_in,134.43,36.49,0,app,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070336
34ec91d1-8a5a-43d3-acf4-6be521b6d023,Mr. Michael Ross DDS,FL2693,AC7432,2025-06-30 18:15:00,41b,2025-06-14T21:16:00,confirmed,146.69,51.09,150,travel_agent,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070413
14cc3642-982a-4449-9730-81085897d0ec,Jose Nichols,FL2693,AC7432,2025-06-30 18:15:00,18H,2025-06-15T15:04:00,confirmed,125.05,82.11,100,website,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070482
cc2db341-8f78-4142-a75c-eea6321d152a,Susan House,FL2693,AC7432,2025-06-30 18:15:00,62I,2025-06-15T01:33:00,confirmed,133.93,24.13,100,travel_agent,economy,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070553
5992eb1c-39af-4832-a979-728c4629cf9b,Lauren Russell,FL2693,AC7432,2025-06-30 18:15:00,30B,2025-06-15T08:35:00,confirmed,195.38,49.99,100,travel_agent,business,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070623
4406928d-2559-4bfa-9f4a-e889a0e9e0d5,Latoya Ramirez,FL2693,AC7432,2025-06-30 18:15:00,24Y,2025-06-15T02:02:00,confirmed,252.09,30.28,0,travel_agent,business,Narrow-body,USD,2025-06-30,2025-07-08T16:29:03.070694
