booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
108bf550-4361-4c2b-b987-665d01d3e909,Samantha Sullivan,FL9778,AC2907,2025-07-03 18:45:00,39K,2025-06-15T08:37:00,checked_in,881.48,74.82,150,website,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.349833
ce11fe98-ce57-4117-b5ab-41154a378134,Christina Nguyen,FL9778,AC2907,2025-07-03 18:45:00,26w,2025-06-15T14:35:00,confirmed,1007.68,64.7,100,app,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.349905
bd8840cd-94ea-49ad-becc-1a859c45cfbd,Karen Torres MD,FL9778,AC2907,2025-07-03 18:45:00,12H,2025-06-15T15:39:00,confirmed,1242.56,90.36,0,app,premium_economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.349980
87dd9a57-802a-45f4-8c23-7a9cc60f1067,Joshua Hodge,FL9778,AC2907,2025-07-03 18:45:00,65j,2025-06-15T08:39:00,confirmed,937.28,19.62,150,travel_agent,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350050
64df85ab-bb5f-484a-b784-122f93e2cc0a,Ana Kelly,FL9778,AC2907,2025-07-03 18:45:00,91p,2025-06-15T12:32:00,confirmed,1257.4,63.74,0,app,business,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350121
e23b9589-c9bb-4279-a690-189bcb7048e9,Peter Stevenson,FL9778,AC2907,2025-07-03 18:45:00,56V,2025-06-14T23:35:00,checked_in,847.56,56.68,0,travel_agent,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350191
2dcca8c1-d03a-4d8a-8145-3d02e07ccbd2,Derek Patel,FL9778,AC2907,2025-07-03 18:45:00,08n,2025-06-15T11:14:00,confirmed,992.5,71.51,50,app,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350261
28008e6f-00b1-445c-ba71-72b8834c18c3,William Smith,FL9778,AC2907,2025-07-03 18:45:00,73J,2025-06-15T03:38:00,checked_in,830.97,98.98,50,app,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350330
a886b76b-b2d8-4b20-aa0d-9441d8f72bf9,Joshua Young,FL9778,AC2907,2025-07-03 18:45:00,78B,2025-06-15T18:14:00,confirmed,969.64,62.93,50,travel_agent,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350399
3cae2a16-f392-4100-a83d-d8da6243afe5,Sara Campos,FL9778,AC2907,2025-07-03 18:45:00,22a,2025-06-15T00:48:00,confirmed,803.78,1.96,0,app,economy,Wide-body,USD,2025-07-03,2025-07-08T16:29:03.350472
