booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
3d9dcb5d-a021-4980-bf4a-b466908f9614,Brian Brown,FL4758,AC7432,2025-06-17 20:00:00,67Y,2025-06-11T20:45:00,confirmed,107.79,77.24,100,website,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761305
be18def1-0e39-440a-812f-5ab159d72ab1,Travis Collier,FL4758,AC7432,2025-06-17 20:00:00,69S,2025-06-12T09:42:00,confirmed,145.09,32.86,150,website,premium_economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761375
a747651e-7770-40fa-b092-d020d07a8bc3,Ronnie Fisher,FL4758,AC7432,2025-06-17 20:00:00,43k,2025-06-12T13:40:00,confirmed,168.8,20.8,0,travel_agent,business,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761445
9408e9b0-0b12-4f1d-b3ac-41e353407b09,Amy Scott,FL4758,AC7432,2025-06-17 20:00:00,77u,2025-06-11T23:54:00,confirmed,103.8,76.92,150,app,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761516
3b880682-dde1-4c8b-a736-cf684053a7b1,Tracy Flynn,FL4758,AC7432,2025-06-17 20:00:00,37j,2025-06-12T13:46:00,confirmed,118.59,59.39,50,website,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761586
788429cc-43de-4d99-b400-65cd0cdfa0d6,Gary Smith,FL4758,AC7432,2025-06-17 20:00:00,39w,2025-06-11T20:41:00,confirmed,147.21,72.92,150,website,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761655
0547c416-6aca-4815-bfd0-1d414b05547f,Matthew Henry,FL4758,AC7432,2025-06-17 20:00:00,53U,2025-06-12T13:11:00,confirmed,194.04,5.12,50,travel_agent,business,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761725
0a74bdbf-5f9f-4ff3-bfee-249ea7076035,Evelyn Duran,FL4758,AC7432,2025-06-17 20:00:00,09o,2025-06-12T06:13:00,checked_in,175.0,67.13,150,website,business,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761796
4bc6b04f-237d-4a9b-8e9f-8f85a3172a63,Jacob Phillips,FL4758,AC7432,2025-06-17 20:00:00,27F,2025-06-12T16:25:00,confirmed,133.18,3.69,150,website,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761865
104f54d6-f646-4bbf-84da-d27c5b242e54,Cathy Williamson,FL4758,AC7432,2025-06-17 20:00:00,07u,2025-06-12T13:07:00,confirmed,189.39,86.44,100,app,business,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.761936
b6d6c326-947a-4976-bce6-8303326cef1d,Timothy Thompson,FL4758,AC7432,2025-06-17 20:00:00,98C,2025-06-12T18:55:00,confirmed,144.55,82.02,100,website,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.762004
ef98c2c5-505c-4ef1-a023-e903be0aa127,Carolyn Ruiz,FL4758,AC7432,2025-06-17 20:00:00,33z,2025-06-12T06:58:00,confirmed,116.89,68.33,150,travel_agent,economy,Narrow-body,USD,2025-06-17,2025-07-08T16:29:01.762074
