booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
af972611-66d2-4fc4-afbb-a56599b43427,David Lewis,FL9098,AC4266,2025-07-06 18:00:00,23I,2025-06-21T01:25:00,checked_in,897.36,73.79,0,website,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669058
5447983b-7c96-41e5-af8b-42dca4c93acf,Laura Harris,FL9098,AC4266,2025-07-06 18:00:00,29v,2025-06-21T16:31:00,checked_in,813.51,40.06,100,app,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669132
9dab1a84-1557-47bd-83e8-44e0770ffe1e,Ryan Hunter,FL9098,AC4266,2025-07-06 18:00:00,80P,2025-06-21T00:49:00,checked_in,866.97,45.5,100,travel_agent,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669205
e1dd9f4e-0c83-41e6-98a0-997a84342e32,Max Owens,FL9098,AC4266,2025-07-06 18:00:00,45m,2025-06-20T23:20:00,checked_in,729.37,19.04,50,travel_agent,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669277
4416a76b-8aeb-453b-a341-7c3c8d27c06a,Amy Stewart,FL9098,AC4266,2025-07-06 18:00:00,48E,2025-06-21T11:52:00,confirmed,1079.77,98.9,0,travel_agent,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669355
93c6b75c-1887-4ccd-9d7a-8010797f1135,Elizabeth Harris,FL9098,AC4266,2025-07-06 18:00:00,79X,2025-06-21T03:54:00,confirmed,1024.38,68.17,50,app,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669428
4bdd20ab-cecf-4e05-9526-a3458aa08c77,Jason Harrington,FL9098,AC4266,2025-07-06 18:00:00,29O,2025-06-20T22:50:00,confirmed,1280.1,21.82,50,website,business,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669500
ff4e6f48-ec85-4d1d-a8f8-dc46d1374ab6,Christopher Henson,FL9098,AC4266,2025-07-06 18:00:00,64Q,2025-06-20T19:34:00,checked_in,910.25,54.52,50,travel_agent,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669571
fe9d42d5-8dfc-4a87-8c8f-dbfb003eb06e,Vanessa Collier,FL9098,AC4266,2025-07-06 18:00:00,52S,2025-06-20T22:32:00,checked_in,1174.55,0.99,150,website,business,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669644
1b2c9efe-bfe0-4870-a876-92327bf8f552,Peter Wood,FL9098,AC4266,2025-07-06 18:00:00,30O,2025-06-21T02:35:00,confirmed,985.31,28.14,100,travel_agent,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669716
775be3b9-e923-47ca-a289-0f9c583f8c85,Brent Todd,FL9098,AC4266,2025-07-06 18:00:00,67A,2025-06-20T21:36:00,checked_in,1026.8,60.43,0,website,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669787
9f885590-71e3-48a6-a04d-bb297488e5c2,Megan Marquez,FL9098,AC4266,2025-07-06 18:00:00,66a,2025-06-20T19:44:00,confirmed,1061.32,81.43,150,website,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669859
cbf3487f-69ed-4b08-a17a-6b6464576d9c,Amber Ward,FL9098,AC4266,2025-07-06 18:00:00,86h,2025-06-21T02:39:00,confirmed,913.11,84.79,50,website,economy,Wide-body,USD,2025-07-06,2025-07-08T16:29:03.669931
