booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
4b64b914-318b-4656-8d0f-5924e94d5449,Alexis Hayden,FL1746,AC5682,2025-07-05 11:15:00,41W,2025-06-25T14:23:00,confirmed,158.45,88.11,50,app,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.551663
3e86d0d7-9699-4074-958c-832638f0bdde,Lisa Montoya,FL1746,AC5682,2025-07-05 11:15:00,56d,2025-06-25T19:40:00,checked_in,145.93,9.91,0,website,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.551737
be86e0a5-0973-4dc0-918f-dad04d638b39,Anthony Salas,FL1746,AC5682,2025-07-05 11:15:00,41y,2025-06-25T13:12:00,checked_in,169.05,92.18,100,website,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.551808
8eb6e498-fbe5-4b26-ba60-31edb4568363,Angela Walker,FL1746,AC5682,2025-07-05 11:15:00,39T,2025-06-25T11:57:00,checked_in,154.34,22.92,50,app,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.551881
8c3878b1-db51-42f5-80d1-abdca7aeb4fa,Andrea Williams,FL1746,AC5682,2025-07-05 11:15:00,11V,2025-06-25T20:48:00,confirmed,136.98,24.75,100,travel_agent,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.551953
12d13992-490a-4a02-9109-f40e1789b6ab,Audrey Norton,FL1746,AC5682,2025-07-05 11:15:00,58O,2025-06-26T05:02:00,checked_in,217.04,13.1,150,website,premium_economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552025
3c1f57a8-85f8-45ce-ac46-0f350580efd1,Amber Miranda,FL1746,AC5682,2025-07-05 11:15:00,73T,2025-06-25T12:08:00,confirmed,166.84,83.53,0,travel_agent,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552097
eb9888fd-38ec-4fed-9b1f-4894b8734d40,Melissa Walker,FL1746,AC5682,2025-07-05 11:15:00,49D,2025-06-25T14:21:00,cancelled,223.43,1.57,0,app,premium_economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552169
9e11253f-01ce-4543-bab9-f3417c9e21fb,David Rodriguez,FL1746,AC5682,2025-07-05 11:15:00,52Y,2025-06-25T21:54:00,checked_in,152.74,96.33,150,travel_agent,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552241
121b5c91-c63a-408e-89bb-2b8b934a8d3a,Lisa Johnston,FL1746,AC5682,2025-07-05 11:15:00,43J,2025-06-25T21:24:00,confirmed,156.36,63.65,100,website,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552313
ceb336e7-ab4b-4a70-bfe8-45f873fde5be,Shannon Franklin,FL1746,AC5682,2025-07-05 11:15:00,22D,2025-06-25T17:52:00,confirmed,167.7,48.24,0,app,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552390
f3bd42be-72e0-4487-a41a-626d31ea6525,Erin Roberts,FL1746,AC5682,2025-07-05 11:15:00,23k,2025-06-26T04:37:00,confirmed,141.99,68.66,150,travel_agent,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552462
5fc76ace-c326-4efc-ac1b-b73b93ecaf3b,Dylan Gallagher,FL1746,AC5682,2025-07-05 11:15:00,66i,2025-06-26T09:02:00,cancelled,185.96,47.46,150,website,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552535
568c9250-2e2e-4dbe-b737-3611418c59fc,Olivia Chambers,FL1746,AC5682,2025-07-05 11:15:00,92i,2025-06-26T10:05:00,confirmed,203.4,9.12,150,travel_agent,premium_economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552608
737ba43d-2a3c-44e9-87e1-91e72dd91667,Mitchell Williams,FL1746,AC5682,2025-07-05 11:15:00,99s,2025-06-25T11:43:00,confirmed,181.95,24.5,0,app,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552679
c953efe4-7690-4070-9f05-7a52725471c0,Jessica Robertson,FL1746,AC5682,2025-07-05 11:15:00,20t,2025-06-25T14:29:00,confirmed,236.85,7.89,50,app,premium_economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552751
91792b3b-7ff8-4ba7-9a01-9f1d70f6a48f,Mrs. Brittany Cook,FL1746,AC5682,2025-07-05 11:15:00,91b,2025-06-26T00:41:00,checked_in,193.96,77.36,50,website,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552826
8fa3e017-6b29-4723-b918-c25a6e5c4244,Jordan Duarte,FL1746,AC5682,2025-07-05 11:15:00,76m,2025-06-26T02:18:00,confirmed,163.69,21.32,0,app,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552898
1ac94bd7-ed34-41fa-ab76-36164cc98a93,Brendan Cox,FL1746,AC5682,2025-07-05 11:15:00,74p,2025-06-26T03:43:00,confirmed,153.05,39.85,150,website,economy,Narrow-body,USD,2025-07-05,2025-07-08T16:29:03.552969
