booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
bee896c1-ad6b-457d-b41a-7309e80f9dba,Grace Gutierrez,FL8371,AC2808,2025-06-27 07:15:00,91I,2025-06-02T21:09:00,checked_in,151.01,94.01,150,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.808891
248debca-830d-4295-9285-895176cc6afc,Frank Smith,FL8371,AC2808,2025-06-27 07:15:00,81w,2025-06-02T20:11:00,checked_in,291.07,99.47,50,travel_agent,business,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.808961
a017e53f-e0ba-4e6c-b49c-a3fc28ddb93b,Emma Anderson,FL8371,AC2808,2025-06-27 07:15:00,52F,2025-06-02T21:46:00,confirmed,147.88,63.91,100,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809032
ee411870-034a-4951-b9bc-ad993301541d,Joyce Miller,FL8371,AC2808,2025-06-27 07:15:00,37K,2025-06-03T03:15:00,confirmed,167.56,6.47,50,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809102
a0416b4c-48c4-480c-bb35-d4dedcbbad77,Amy Baker,FL8371,AC2808,2025-06-27 07:15:00,16j,2025-06-02T23:38:00,confirmed,186.09,74.84,50,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809176
27e0c4e9-330c-4014-80d4-247c1e81d3a8,Jennifer Macias,FL8371,AC2808,2025-06-27 07:15:00,93G,2025-06-03T03:29:00,confirmed,193.83,89.14,150,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809266
d120dbc1-8212-4c4c-b5a8-c27eb9e5c85c,Andrea Johnson,FL8371,AC2808,2025-06-27 07:15:00,77h,2025-06-02T16:46:00,checked_in,178.45,11.25,50,app,premium_economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809355
c4518df8-d9fe-4821-8a85-558019a81c18,Cheryl Cox,FL8371,AC2808,2025-06-27 07:15:00,73K,2025-06-02T11:31:00,confirmed,185.68,21.3,0,travel_agent,premium_economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809431
104cacf2-d864-418a-995d-0b9c97cbf913,Meghan Cook,FL8371,AC2808,2025-06-27 07:15:00,52e,2025-06-02T07:53:00,checked_in,224.81,5.08,0,website,premium_economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809505
e861a91e-5a37-4500-afd2-91812060be88,Lucas Torres,FL8371,AC2808,2025-06-27 07:15:00,95I,2025-06-02T15:12:00,confirmed,148.96,56.6,0,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809579
613d369b-50a8-4fc8-a74f-01b79dcbd1be,Sherry Randall,FL8371,AC2808,2025-06-27 07:15:00,26U,2025-06-02T20:15:00,confirmed,184.43,20.08,100,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809654
9893f890-5c55-470b-a819-aab8dc0b5a26,Ashley Mcdowell,FL8371,AC2808,2025-06-27 07:15:00,28T,2025-06-02T19:53:00,confirmed,173.64,50.97,100,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809729
e5dbd887-9fa2-4a5b-b1c7-74b0420acf71,James Santana,FL8371,AC2808,2025-06-27 07:15:00,34F,2025-06-02T21:50:00,confirmed,143.1,63.14,0,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809802
58abe2e0-1923-4c46-b2e1-aa651b196038,Marissa Brown,FL8371,AC2808,2025-06-27 07:15:00,32p,2025-06-03T05:15:00,confirmed,177.77,93.9,0,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809876
2be03c0c-9ada-4f95-b746-27c14ec8e2b0,Michelle Anderson,FL8371,AC2808,2025-06-27 07:15:00,89j,2025-06-02T19:28:00,checked_in,178.42,37.02,50,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.809951
d5661687-5a5b-40e7-ac9f-1c04cf56e30e,Keith Walker,FL8371,AC2808,2025-06-27 07:15:00,67Z,2025-06-02T18:11:00,confirmed,173.91,83.29,50,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810024
5e030e73-14d3-4893-a9a4-6163bd3e43b4,Jennifer Fischer,FL8371,AC2808,2025-06-27 07:15:00,45M,2025-06-02T09:40:00,confirmed,191.53,47.73,0,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810099
bd6833ae-f2c7-4e3f-9cbc-fd31d9137215,Kimberly Boone,FL8371,AC2808,2025-06-27 07:15:00,83N,2025-06-02T23:18:00,confirmed,185.69,3.17,100,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810174
3f5eb6c3-f7a8-477d-9b6f-01811745cdff,Emily Ward,FL8371,AC2808,2025-06-27 07:15:00,47o,2025-06-02T14:00:00,checked_in,177.53,19.74,150,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810247
5a0dee18-f7c4-4d1f-bb62-90891c794fdd,Jason Martinez,FL8371,AC2808,2025-06-27 07:15:00,55W,2025-06-03T06:11:00,confirmed,141.77,96.14,150,website,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810321
7ac6555d-3317-40ee-850a-07ba515469ea,Steven Ramirez,FL8371,AC2808,2025-06-27 07:15:00,73U,2025-06-03T05:58:00,confirmed,155.84,24.9,100,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810394
8b6e1279-ea2a-4be1-bb4a-32a5704e60e2,Aaron Long,FL8371,AC2808,2025-06-27 07:15:00,26H,2025-06-02T20:10:00,confirmed,166.63,96.43,150,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810469
18cbf629-458e-45c9-85c9-18c424579e05,Eric Hoffman,FL8371,AC2808,2025-06-27 07:15:00,42H,2025-06-02T20:52:00,confirmed,141.55,79.45,0,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810542
e48e9cb0-6791-4779-8703-da51bc330d53,Randy Terry,FL8371,AC2808,2025-06-27 07:15:00,02E,2025-06-03T05:42:00,confirmed,131.35,8.59,50,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810616
8a185334-f381-4034-b1cc-b423e9367127,Erin Jenkins,FL8371,AC2808,2025-06-27 07:15:00,47l,2025-06-02T10:36:00,confirmed,151.31,92.39,50,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810690
2541bea0-97d6-46b2-bd20-d5a751168d48,Regina Hodges,FL8371,AC2808,2025-06-27 07:15:00,79G,2025-06-02T11:25:00,checked_in,195.61,52.15,150,travel_agent,business,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810794
66699f35-94aa-4966-94b8-329cd825a661,Andrea Garcia,FL8371,AC2808,2025-06-27 07:15:00,82V,2025-06-02T10:43:00,confirmed,137.8,64.34,150,travel_agent,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810872
4d294c9e-0230-40ec-ab61-48c758176e76,Elizabeth Holland,FL8371,AC2808,2025-06-27 07:15:00,09L,2025-06-02T21:32:00,checked_in,179.41,92.54,0,app,economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.810965
983d9dff-3a5b-4546-a583-699dad221fb9,Daniel Bennett,FL8371,AC2808,2025-06-27 07:15:00,70p,2025-06-02T20:17:00,confirmed,233.68,91.63,150,website,premium_economy,Narrow-body,USD,2025-06-27,2025-07-08T16:29:02.811057
