booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
6c1ffd97-5b13-4f67-83f2-ebd2319a515a,James Coffey,FL5845,AC4674,2025-07-02 09:30:00,45a,2025-06-26T04:02:00,confirmed,838.49,79.3,100,travel_agent,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.238923
ad90bdcc-e5f5-4893-ab7f-4f81a0a09c03,Pamela French,FL5845,AC4674,2025-07-02 09:30:00,16T,2025-06-25T23:55:00,confirmed,888.17,71.52,150,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.238996
3b2c94d1-966e-4304-9aa1-dbd1c207b6bf,Kerry Aguirre,FL5845,AC4674,2025-07-02 09:30:00,20Z,2025-06-25T23:30:00,confirmed,883.43,96.85,150,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239066
c9f45224-6587-4ddd-8fa2-dbc964997bf3,Andrea Perez,FL5845,AC4674,2025-07-02 09:30:00,81S,2025-06-26T09:30:00,confirmed,812.88,8.82,50,travel_agent,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239138
e664e11a-3f16-4871-b2ac-d79248cd7d30,Darren Ellis,FL5845,AC4674,2025-07-02 09:30:00,13L,2025-06-26T08:51:00,checked_in,730.45,7.98,50,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239213
02cfd732-8bc6-4d48-98b4-4fc5421f7f61,Valerie Kennedy,FL5845,AC4674,2025-07-02 09:30:00,16h,2025-06-26T02:41:00,confirmed,1032.34,2.25,100,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239285
135dbdd2-2ddd-4add-9dcc-54c15b61a40d,Dylan Goodwin IV,FL5845,AC4674,2025-07-02 09:30:00,59r,2025-06-26T09:19:00,checked_in,946.72,45.67,150,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239359
ef32fe0e-0b7f-4315-aa1a-b8f6bc3a05c3,Sandra Pennington,FL5845,AC4674,2025-07-02 09:30:00,71b,2025-06-25T18:26:00,confirmed,863.44,61.0,150,travel_agent,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239430
e20c505c-625d-46f0-aa4a-8c66d6e3dc42,Caleb Ward,FL5845,AC4674,2025-07-02 09:30:00,72k,2025-06-26T06:32:00,confirmed,1047.61,10.44,0,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239500
3f21d2b2-6646-4aa7-928a-1c27154840eb,Kenneth Fields,FL5845,AC4674,2025-07-02 09:30:00,59S,2025-06-26T09:13:00,checked_in,1059.8,31.2,150,travel_agent,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239571
939f8b61-2bdb-4862-bea9-ec9870fd3dd5,Christopher Jones,FL5845,AC4674,2025-07-02 09:30:00,62N,2025-06-25T23:02:00,confirmed,922.37,63.31,0,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239641
fbaf9c7f-e924-40a3-857d-ab652ab47518,Jessica Koch,FL5845,AC4674,2025-07-02 09:30:00,68Z,2025-06-25T10:00:00,confirmed,747.76,39.8,100,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239712
31610751-7f6f-4093-ac94-8809f1c6ea61,Michael Powell,FL5845,AC4674,2025-07-02 09:30:00,78Z,2025-06-25T22:46:00,confirmed,791.83,85.69,0,travel_agent,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239782
6625df05-370b-4a65-84be-12ce20d6048c,Jeffrey Serrano,FL5845,AC4674,2025-07-02 09:30:00,39p,2025-06-26T03:42:00,checked_in,1026.0,69.1,50,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239852
d9e76f04-fa3a-4fbc-9df9-18ef3ff074ca,Chelsey Pineda,FL5845,AC4674,2025-07-02 09:30:00,29R,2025-06-25T15:18:00,confirmed,843.71,53.98,100,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239922
50a5db36-e412-4202-9766-afe83427fef0,Christopher Fuentes,FL5845,AC4674,2025-07-02 09:30:00,22v,2025-06-25T22:14:00,confirmed,1027.9,82.7,0,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.239992
f042c917-2d7e-42b8-8dba-fc48d67e82f8,Terry Campbell,FL5845,AC4674,2025-07-02 09:30:00,31c,2025-06-26T00:43:00,checked_in,901.49,73.01,150,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240062
6b044bbc-27a5-479b-9513-e58d26e4955e,James Hamilton,FL5845,AC4674,2025-07-02 09:30:00,66e,2025-06-26T08:20:00,confirmed,775.04,28.54,100,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240133
6bce7054-d427-4a2b-a552-77fa56185e3f,Jennifer Burnett,FL5845,AC4674,2025-07-02 09:30:00,52D,2025-06-26T06:10:00,checked_in,1000.8,45.29,0,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240204
eefaf693-b200-4f88-b307-03e47f233d6f,Brian Campbell,FL5845,AC4674,2025-07-02 09:30:00,05F,2025-06-25T15:17:00,checked_in,1051.69,5.47,150,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240274
5d53afa4-5a5e-4fed-9a27-9b4f88e236ab,Larry Patterson,FL5845,AC4674,2025-07-02 09:30:00,56I,2025-06-26T03:09:00,checked_in,761.36,72.73,50,website,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240348
3aff7688-51d8-4bc8-b778-8a32e140bb9d,David Leach,FL5845,AC4674,2025-07-02 09:30:00,26R,2025-06-25T23:44:00,confirmed,838.13,27.22,50,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240418
96a50111-a41f-4b9c-b945-a5b8c8a1d3ba,Patricia Cohen,FL5845,AC4674,2025-07-02 09:30:00,65j,2025-06-25T15:01:00,confirmed,1059.99,92.76,0,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240489
a2275134-12f0-45bf-9a11-8bc8c066c16a,Monique Cox,FL5845,AC4674,2025-07-02 09:30:00,33g,2025-06-25T21:48:00,checked_in,775.42,74.83,100,app,economy,Wide-body,USD,2025-07-02,2025-07-08T16:29:03.240560
