booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
0b2bef94-c6d5-436c-a791-6970f6ca1ddf,Mrs. Nicole Andrews MD,FL4549,AC7459,2025-06-12 21:00:00,67W,2025-05-16T09:48:00,confirmed,269.59,9.77,0,app,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.339641
0b94694e-a8e8-4f45-bf0c-5ecc0b7daf09,Jesse Salazar,FL4549,AC7459,2025-06-12 21:00:00,52s,2025-05-16T05:27:00,confirmed,220.27,6.41,100,app,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.339709
00adf011-23c3-4e01-b2d2-e12b8a324274,Heather Andrade,FL4549,AC7459,2025-06-12 21:00:00,94N,2025-05-16T06:44:00,confirmed,219.61,43.78,150,travel_agent,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.339777
b5b82d7f-605e-47ed-9112-64b8cd712963,Taylor Reese,FL4549,AC7459,2025-06-12 21:00:00,14k,2025-05-16T12:59:00,confirmed,355.29,1.07,100,website,business,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.339844
59c7cd21-cbe2-4888-b785-b60b15202e55,Alexis Patel,FL4549,AC7459,2025-06-12 21:00:00,67o,2025-05-16T00:28:00,checked_in,416.34,60.83,100,travel_agent,business,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.339915
88a4dab2-c6b0-4d23-979b-ec106075e279,Jason Chan,FL4549,AC7459,2025-06-12 21:00:00,54B,2025-05-16T20:21:00,confirmed,281.67,25.12,150,website,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.339981
af8d75e9-f8f2-4ba7-97d4-f104accc27ae,Kimberly Holt,FL4549,AC7459,2025-06-12 21:00:00,37J,2025-05-16T08:49:00,confirmed,201.17,63.59,100,website,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340048
43571e3c-8b23-4789-be13-90c1c13c0061,Nicholas Holder,FL4549,AC7459,2025-06-12 21:00:00,23O,2025-05-16T11:49:00,confirmed,271.76,31.41,150,app,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340114
15419e49-dcba-4f79-b449-0461dbf1140c,Robert Brown,FL4549,AC7459,2025-06-12 21:00:00,59T,2025-05-16T13:39:00,confirmed,268.51,21.23,150,app,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340181
bc31191b-5c14-4d08-ae33-1f377d31b503,Elizabeth Mendez,FL4549,AC7459,2025-06-12 21:00:00,40u,2025-05-15T22:22:00,confirmed,324.42,46.29,100,website,premium_economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340248
1b635b5c-bb9e-4e00-b9b8-d04a453d3556,Nathan Clements,FL4549,AC7459,2025-06-12 21:00:00,81e,2025-05-16T19:21:00,checked_in,357.45,22.53,50,website,premium_economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340318
243e33a9-8ccf-4774-be6c-155db4c9044f,Robert Davis,FL4549,AC7459,2025-06-12 21:00:00,88v,2025-05-16T17:42:00,confirmed,274.88,80.59,100,website,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340384
488f6241-0fcf-4e39-a3ec-eea9c541add9,Dawn King,FL4549,AC7459,2025-06-12 21:00:00,80Z,2025-05-16T20:18:00,cancelled,209.47,23.67,150,travel_agent,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340451
bbe7939f-3617-4c6d-8b38-688fe61e7a15,Robert Carrillo,FL4549,AC7459,2025-06-12 21:00:00,11l,2025-05-16T02:19:00,confirmed,262.09,86.8,100,app,economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340518
89129e3c-0088-4617-9e84-507c09fa3a07,Stephanie Gray,FL4549,AC7459,2025-06-12 21:00:00,91j,2025-05-16T15:02:00,confirmed,353.58,69.14,100,app,premium_economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340585
40116d04-b52a-4680-9994-a3f547868d64,Angela Ramirez,FL4549,AC7459,2025-06-12 21:00:00,56s,2025-05-16T13:24:00,confirmed,253.16,98.24,0,website,premium_economy,Narrow-body,USD,2025-06-12,2025-07-08T16:29:01.340651
