booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
7ead9ce3-c3d4-4083-af44-c0ff9f8e9a31,Richard Patel,FL9134,AC9250,2025-06-11 20:30:00,76w,2025-05-25T17:42:00,confirmed,218.4,89.42,100,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261464
9e9874ee-c9cf-41fe-aca9-3bb95570a04a,Melanie Newman,FL9134,AC9250,2025-06-11 20:30:00,23l,2025-05-25T06:55:00,checked_in,208.93,28.53,50,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261532
502f96cd-f117-4bf5-9cef-8b6ee44912f4,James Cowan,FL9134,AC9250,2025-06-11 20:30:00,66D,2025-05-25T00:13:00,confirmed,203.55,66.42,150,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261598
ffa7737a-adf7-4ddc-91b1-2c2be71fd516,James Greene,FL9134,AC9250,2025-06-11 20:30:00,25y,2025-05-25T10:49:00,checked_in,243.26,49.67,150,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261664
e190d109-7497-4011-a715-7c78980574e1,Steven Pope DDS,FL9134,AC9250,2025-06-11 20:30:00,00Y,2025-05-25T17:43:00,confirmed,296.07,75.4,100,website,premium_economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261734
d7e06c2d-8c6d-44ae-a67f-2ec3a55c5635,Sarah Brady,FL9134,AC9250,2025-06-11 20:30:00,27v,2025-05-25T17:29:00,confirmed,245.58,5.6,0,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261801
57d09b6a-1fd3-486f-9e8a-434b275ac78d,Natasha Lawson,FL9134,AC9250,2025-06-11 20:30:00,12s,2025-05-25T17:05:00,confirmed,284.18,49.48,100,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261867
d862eb58-0e46-45d7-b794-1255db55c610,Dominique Hart,FL9134,AC9250,2025-06-11 20:30:00,47i,2025-05-25T11:26:00,checked_in,266.12,45.8,50,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.261934
a7342118-e802-4f67-a6ae-0d0351172ccf,Mark Johnson,FL9134,AC9250,2025-06-11 20:30:00,07G,2025-05-25T16:27:00,checked_in,286.69,28.36,150,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262000
623ecaa7-2b14-41e0-bb38-3444db34ea01,Emily Larsen,FL9134,AC9250,2025-06-11 20:30:00,36I,2025-05-24T23:03:00,checked_in,216.19,66.94,100,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262066
cba84bbf-40f3-4c97-8a69-9f636a6e5621,Emily Tucker,FL9134,AC9250,2025-06-11 20:30:00,30Q,2025-05-24T22:01:00,confirmed,260.45,66.38,0,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262134
5af0138d-8e7b-4324-9e29-46b5ce128033,Deborah Johnson,FL9134,AC9250,2025-06-11 20:30:00,74F,2025-05-25T13:39:00,confirmed,278.9,12.95,0,app,premium_economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262200
a38c93c7-abeb-45ce-b47e-134021451b71,Angela Knight,FL9134,AC9250,2025-06-11 20:30:00,56x,2025-05-25T08:23:00,checked_in,245.08,21.1,150,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262267
cef14150-f584-4344-8c3c-cdac9c89962c,Tamara Carter,FL9134,AC9250,2025-06-11 20:30:00,21Q,2025-05-25T04:33:00,confirmed,233.17,12.53,100,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262334
41701ca3-96b4-4231-ab01-b6ec20a675fd,Amber Bullock,FL9134,AC9250,2025-06-11 20:30:00,27O,2025-05-25T17:43:00,confirmed,219.02,18.34,100,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262406
f2d8ddd5-43f7-4d09-a4db-b49ad459d3f3,Michael Powell,FL9134,AC9250,2025-06-11 20:30:00,16R,2025-05-25T10:12:00,confirmed,296.59,76.9,100,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262472
99f69d16-ec03-40cf-ac3a-d44f167a9d3b,Ryan Stevens,FL9134,AC9250,2025-06-11 20:30:00,15i,2025-05-25T01:16:00,checked_in,404.41,3.56,100,travel_agent,business,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262538
b82a3ab7-f80f-4dbd-a946-90daaa8d43df,Jill Rocha,FL9134,AC9250,2025-06-11 20:30:00,91d,2025-05-24T22:35:00,confirmed,250.06,89.65,50,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262604
03b41639-3023-4762-8851-1e4cf6414a58,Trevor Lynch,FL9134,AC9250,2025-06-11 20:30:00,75j,2025-05-25T14:32:00,checked_in,248.6,70.23,100,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262670
4a0c0671-77a7-4f57-95c5-4d5f27a3a999,Karen Scott,FL9134,AC9250,2025-06-11 20:30:00,52i,2025-05-25T06:44:00,confirmed,279.84,23.76,150,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262736
1073213e-057b-46c4-a0a5-0f93f895aa8e,Maria Nichols,FL9134,AC9250,2025-06-11 20:30:00,46B,2025-05-25T09:48:00,confirmed,260.04,63.74,100,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262804
6f5c986a-09ec-4404-9558-a43acd2d85a2,Jordan Melton,FL9134,AC9250,2025-06-11 20:30:00,18p,2025-05-25T07:29:00,confirmed,298.62,98.81,50,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262870
2532fa53-0d84-48ca-a18e-91dcd5aacefe,Taylor Rodriguez,FL9134,AC9250,2025-06-11 20:30:00,82a,2025-05-25T10:51:00,checked_in,345.79,89.37,50,website,business,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.262936
17d8b9fb-872e-473c-9b77-9519237c231a,Mary Smith,FL9134,AC9250,2025-06-11 20:30:00,65M,2025-05-25T18:41:00,confirmed,285.84,55.68,50,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263003
c99a9413-4bbe-4ab5-8d9c-88b5853fca54,Kyle Shannon,FL9134,AC9250,2025-06-11 20:30:00,73d,2025-05-25T15:35:00,checked_in,241.49,95.92,100,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263072
7b53ff86-d5ce-439e-9be6-0b00c1bfdb1e,Pamela Marquez,FL9134,AC9250,2025-06-11 20:30:00,36D,2025-05-25T09:12:00,confirmed,262.87,92.63,0,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263138
511f4ccf-22b5-4908-8c6e-fa1e255507e6,Robert Williams,FL9134,AC9250,2025-06-11 20:30:00,34x,2025-05-25T09:58:00,confirmed,298.69,22.71,150,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263204
7d331e0b-2f03-4b48-99c4-1c177370c458,Oscar Houston,FL9134,AC9250,2025-06-11 20:30:00,29S,2025-05-24T21:25:00,confirmed,323.39,81.71,100,app,premium_economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263281
0e89e3ac-6780-49f8-ab14-3ad9c795b835,Michael Ingram Jr.,FL9134,AC9250,2025-06-11 20:30:00,20Q,2025-05-25T19:01:00,confirmed,317.88,30.63,0,website,business,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263355
75344e72-cc94-46b7-bbf1-df98b5bfb0a3,Zachary Zuniga,FL9134,AC9250,2025-06-11 20:30:00,51b,2025-05-25T19:42:00,confirmed,200.77,61.09,0,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263421
98c9991e-ad09-43c2-a9f4-0f460d4337d4,Heather Nichols,FL9134,AC9250,2025-06-11 20:30:00,71B,2025-05-25T10:36:00,confirmed,288.89,1.11,150,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263487
62b8976b-5fa5-44d3-94ca-9294160e8722,Nathan Holder,FL9134,AC9250,2025-06-11 20:30:00,89e,2025-05-25T14:08:00,confirmed,273.35,29.45,0,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263553
dcd20fed-4f12-41ba-a4ef-1af1d85f128d,Dawn Wilcox,FL9134,AC9250,2025-06-11 20:30:00,41M,2025-05-24T22:46:00,confirmed,234.68,98.13,100,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263619
1cfa1c2a-af1d-45e7-969a-a46586804562,Sierra Berry,FL9134,AC9250,2025-06-11 20:30:00,66M,2025-05-25T03:02:00,confirmed,329.51,33.89,0,travel_agent,premium_economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263686
1767ff2e-e43e-4bd6-89ab-8916842109cd,Valerie Carr,FL9134,AC9250,2025-06-11 20:30:00,25K,2025-05-25T01:27:00,confirmed,298.8,17.2,50,website,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263753
51b200f9-7b52-47f6-8743-8082c3772b2c,Sarah Mack,FL9134,AC9250,2025-06-11 20:30:00,53X,2025-05-25T14:06:00,confirmed,291.61,27.12,100,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263819
39384897-c2bd-414e-b855-ce702a3e9b06,Jason Davis,FL9134,AC9250,2025-06-11 20:30:00,89C,2025-05-25T02:33:00,confirmed,222.83,97.56,100,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263885
f8f472cd-ef14-4403-8e32-f7ba63f6d597,William Davis,FL9134,AC9250,2025-06-11 20:30:00,02V,2025-05-25T18:53:00,confirmed,335.78,19.53,150,website,premium_economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.263951
68de594a-ef14-4e77-9346-16a39efd9873,Debra Dixon,FL9134,AC9250,2025-06-11 20:30:00,39Y,2025-05-25T05:09:00,checked_in,276.72,27.33,150,app,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.264018
e6d3d666-f1c4-40ab-b1ee-8d6ad0f286af,Christopher Boyd,FL9134,AC9250,2025-06-11 20:30:00,71q,2025-05-25T00:00:00,confirmed,230.37,79.76,150,travel_agent,economy,Narrow-body,USD,2025-06-11,2025-07-08T16:29:01.264084
