booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
1aaf08f2-102e-45a3-813a-af11679244bc,Amber Brock,FL3773,AC4266,2025-06-18 14:45:00,18j,2025-05-25T00:19:00,confirmed,487.23,47.85,0,travel_agent,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833106
2710a492-8041-43ee-8bc0-7159cf2af5bc,Julie Harvey,FL3773,AC4266,2025-06-18 14:45:00,75w,2025-05-25T11:05:00,confirmed,731.82,72.78,50,travel_agent,business,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833179
b4ee5dd0-03bc-4f47-a8fd-4f72a91dbf3d,Robert Phillips,FL3773,AC4266,2025-06-18 14:45:00,36T,2025-05-25T09:19:00,confirmed,575.73,47.06,100,app,premium_economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833251
645452a1-77a8-4cdc-8e79-e3503205367c,Alex Carrillo,FL3773,AC4266,2025-06-18 14:45:00,28K,2025-05-24T15:05:00,confirmed,476.41,83.37,50,travel_agent,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833322
d676f631-9972-478b-9a35-9906f003e63d,Joshua Murillo,FL3773,AC4266,2025-06-18 14:45:00,05M,2025-05-25T01:50:00,confirmed,410.48,61.44,150,website,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833393
11cf5be2-3ef1-42ba-a9c9-2abd7d43a7c8,Ernest Brown,FL3773,AC4266,2025-06-18 14:45:00,06x,2025-05-25T01:18:00,confirmed,528.25,85.75,150,app,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833464
7cbac1b9-d877-40d5-8a5b-b6b48cf4db6c,Alexander Lester,FL3773,AC4266,2025-06-18 14:45:00,08u,2025-05-25T12:29:00,checked_in,446.68,38.51,0,app,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833535
70fbc470-328e-4d0f-9869-9f98160a5957,Matthew Williams,FL3773,AC4266,2025-06-18 14:45:00,19H,2025-05-24T18:35:00,confirmed,503.2,53.31,0,website,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833607
2a421366-d507-4e5f-af24-0548bdc1db77,Olivia Cordova,FL3773,AC4266,2025-06-18 14:45:00,92d,2025-05-25T02:58:00,checked_in,463.68,50.99,50,travel_agent,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833679
8b8058ff-8fae-4f70-9ea6-b32e089adf19,Cassandra Hansen,FL3773,AC4266,2025-06-18 14:45:00,72J,2025-05-25T09:32:00,confirmed,385.52,79.95,100,website,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833751
887b41e9-61a2-4915-91e4-af4c49241b8a,Heather Peterson,FL3773,AC4266,2025-06-18 14:45:00,36g,2025-05-25T02:08:00,confirmed,501.12,80.14,150,app,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833823
c22f5078-a2b2-4996-8cfe-576362a6b53d,Elaine Arias,FL3773,AC4266,2025-06-18 14:45:00,24o,2025-05-25T08:08:00,confirmed,459.02,90.18,50,app,economy,Wide-body,USD,2025-06-18,2025-07-08T16:29:01.833894
