booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
6f4e5d46-3405-4adc-b625-60c38b3a7ced,Melissa Ramirez,FL8461,AC7432,2025-06-25 09:45:00,22L,2025-06-19T14:22:00,confirmed,145.95,61.2,100,travel_agent,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626123
28954066-c55a-4eff-b771-db310f087987,Daniel Carroll,FL8461,AC7432,2025-06-25 09:45:00,92b,2025-06-19T14:57:00,confirmed,133.48,85.6,150,travel_agent,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626196
85d96186-b4ea-480e-bb1f-ae5ee3d80d40,Jeremy Lopez,FL8461,AC7432,2025-06-25 09:45:00,94Q,2025-06-20T05:20:00,checked_in,124.67,92.8,100,app,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626269
05ed97ac-a74e-4878-a183-41c41d20f2d5,Regina Black,FL8461,AC7432,2025-06-25 09:45:00,47h,2025-06-20T06:06:00,confirmed,179.76,74.89,100,app,premium_economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626342
65108a2c-3343-4bd5-8496-f5e7533598dc,Debbie Mcguire,FL8461,AC7432,2025-06-25 09:45:00,81n,2025-06-20T04:29:00,confirmed,125.9,13.25,100,website,premium_economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626416
93fb65a7-6adf-490e-98c0-611fec59153c,Jordan Gonzalez,FL8461,AC7432,2025-06-25 09:45:00,10V,2025-06-20T08:21:00,confirmed,100.08,96.68,50,website,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626487
11f9f0b4-9461-4bc2-a497-0a905bff52a9,Eric Hughes,FL8461,AC7432,2025-06-25 09:45:00,59u,2025-06-19T15:55:00,checked_in,128.84,19.35,150,travel_agent,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626559
0e7d524a-8620-453f-a0a2-ff72a1c38bf2,Karen Wright,FL8461,AC7432,2025-06-25 09:45:00,11n,2025-06-19T20:58:00,confirmed,131.09,68.07,0,website,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626632
332073d0-0ef3-49bf-a0ea-615aa08c93f9,Joe Wilson,FL8461,AC7432,2025-06-25 09:45:00,79k,2025-06-20T06:58:00,confirmed,131.75,43.5,0,website,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626704
1616d5e7-1ba0-4a52-93e3-9c0a0c6690b1,Joshua Cardenas,FL8461,AC7432,2025-06-25 09:45:00,24Q,2025-06-19T14:29:00,confirmed,138.14,81.88,50,travel_agent,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626776
4cecc7d1-ab5f-4122-97ca-db8c0fb82fe8,Kimberly Shaw,FL8461,AC7432,2025-06-25 09:45:00,92P,2025-06-19T13:10:00,checked_in,126.42,57.11,0,website,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626849
318888a7-ee2d-4f00-96dd-e208a44a7930,Lauren Mckenzie,FL8461,AC7432,2025-06-25 09:45:00,29Q,2025-06-20T04:11:00,confirmed,114.6,20.98,0,travel_agent,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626922
a22b3921-8d30-4e4b-81f3-dbcf63401a23,Deborah Townsend,FL8461,AC7432,2025-06-25 09:45:00,72L,2025-06-20T09:08:00,checked_in,141.21,47.36,150,website,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.626995
913e732d-dd31-40e1-aca2-8f25073c0023,Lindsay Kelly,FL8461,AC7432,2025-06-25 09:45:00,69C,2025-06-20T01:46:00,checked_in,112.31,58.89,50,website,economy,Narrow-body,USD,2025-06-25,2025-07-08T16:29:02.627067
