booking_id,passenger_name,flight_id,aircraft_id,departure_time,seat_number,booking_time,booking_status,ticket_price,baggage_fee,upgrades,channel,customer_segment,aircraft_type,currency,flight_day,recorded_at
441e611e-89ce-43a3-b57b-6552f2975fb3,Mr. Terry Williams,FL8264,AC5682,2025-06-29 14:15:00,47t,2025-06-11T07:19:00,checked_in,128.64,27.21,50,website,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976117
7a465fcf-3296-4851-99d9-28d36d5f022b,Brady Crawford,FL8264,AC5682,2025-06-29 14:15:00,27l,2025-06-11T00:11:00,checked_in,119.85,96.34,100,website,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976191
76b580c6-6899-4153-b099-c74cc4215684,Robert Church,FL8264,AC5682,2025-06-29 14:15:00,13S,2025-06-10T18:29:00,confirmed,107.46,91.76,50,travel_agent,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976263
d7915a91-74c4-4d95-911e-ff76827abc71,James Burns,FL8264,AC5682,2025-06-29 14:15:00,61f,2025-06-11T12:01:00,confirmed,151.59,0.57,150,travel_agent,business,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976334
656b08e7-2320-49ab-a324-bd22db62ac2c,Katie Martinez,FL8264,AC5682,2025-06-29 14:15:00,82e,2025-06-10T21:20:00,checked_in,124.55,93.68,0,travel_agent,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976405
49c14c31-d2d5-421d-b346-5c30b2244fb7,Joseph Rodriguez,FL8264,AC5682,2025-06-29 14:15:00,68S,2025-06-10T20:25:00,confirmed,139.33,87.17,150,travel_agent,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976483
263fbdb3-fc95-42c3-be63-502e00aa65bb,Michael Smith,FL8264,AC5682,2025-06-29 14:15:00,41s,2025-06-11T08:20:00,checked_in,156.19,53.93,0,website,premium_economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976552
01133614-7f9d-432a-880c-ad80210d7bb6,Wesley Gilmore,FL8264,AC5682,2025-06-29 14:15:00,81W,2025-06-11T10:39:00,confirmed,133.96,10.11,150,travel_agent,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976622
a011654a-bfb9-4468-b68e-161b7fea6aa0,Mary Bender,FL8264,AC5682,2025-06-29 14:15:00,55h,2025-06-10T19:47:00,confirmed,127.4,82.02,150,app,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976693
243a4582-7d9e-4881-95ee-de387148cffe,Jennifer Brown,FL8264,AC5682,2025-06-29 14:15:00,32t,2025-06-10T19:10:00,confirmed,102.05,71.56,100,website,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976764
2e252fb4-c677-4df8-af4e-336b658676cb,Isabel Barnes,FL8264,AC5682,2025-06-29 14:15:00,19Y,2025-06-11T09:36:00,confirmed,136.26,36.43,50,app,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976836
77c2e843-fda2-48fc-b99a-a2b42eedff72,Rhonda Le,FL8264,AC5682,2025-06-29 14:15:00,84b,2025-06-10T20:12:00,confirmed,112.52,79.17,150,app,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976907
4de998c2-4dee-4642-81ae-3a8373463670,Tyler Friedman,FL8264,AC5682,2025-06-29 14:15:00,87r,2025-06-11T05:53:00,confirmed,107.6,67.87,0,website,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.976977
4449e830-082e-4966-9713-e029e5c383d0,Donna Hamilton,FL8264,AC5682,2025-06-29 14:15:00,10w,2025-06-11T11:25:00,confirmed,128.86,62.46,0,app,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.977048
15ee8b33-dca0-4580-afda-bfcc8bd6b999,Richard Golden,FL8264,AC5682,2025-06-29 14:15:00,40H,2025-06-11T10:58:00,confirmed,160.72,21.36,100,website,business,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.977117
5c4ba86e-2e6a-4d8f-bb0c-f9a90909dd3e,Alexander Greene,FL8264,AC5682,2025-06-29 14:15:00,76Y,2025-06-10T23:22:00,confirmed,147.54,45.62,150,website,premium_economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.977187
f41cdf27-d40d-4afe-856d-09b6151309d5,Miss Dawn Klein,FL8264,AC5682,2025-06-29 14:15:00,38r,2025-06-11T12:04:00,checked_in,128.09,62.19,50,travel_agent,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.977261
8c76dad6-bfec-4c1d-806b-e56171f39d2a,Angela Cooke,FL8264,AC5682,2025-06-29 14:15:00,42u,2025-06-11T09:32:00,confirmed,126.15,11.57,0,website,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.977332
7494ceb7-114d-4eea-9dc3-ded50460a9e9,Joseph Brandt,FL8264,AC5682,2025-06-29 14:15:00,87T,2025-06-11T00:36:00,confirmed,140.36,18.0,0,travel_agent,economy,Narrow-body,USD,2025-06-29,2025-07-08T16:29:02.977401
