flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,456.032,False,2025-07-08T16:29:04.434879,CR1013,Lisa Hensley,Captain,ATL
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,268.384,False,2025-07-08T16:29:04.435002,CR2008,Ethan Adams,First Officer,BOS
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,105.47200000000001,False,2025-07-08T16:29:04.435126,CR3010,Brittany Farmer,Flight Attendant,LAX
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,105.96800000000002,False,2025-07-08T16:29:04.435244,CR3007,Sherri Baker,Flight Attendant,BOS
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,96.368,False,2025-07-08T16:29:04.435362,CR3005,Debra Davidson,Flight Attendant,SEA
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,103.504,False,2025-07-08T16:29:04.435479,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL1423,2025-06-22,6.95,2025-06-22 20:00:00,2025-06-23 02:57:00,107.12,False,2025-07-08T16:29:04.435595,CR3024,Mark Perez,Flight Attendant,BOS
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,449.504,True,2025-07-08T16:29:04.435750,CR1007,Abigail Shaffer,Captain,ATL
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,262.03200000000004,True,2025-07-08T16:29:04.435874,CR2001,Brian Ramirez,First Officer,LAX
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,109.504,True,2025-07-08T16:29:04.436000,CR3012,Fred Smith,Flight Attendant,SFO
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,104.032,True,2025-07-08T16:29:04.436116,CR3017,John Pierce,Flight Attendant,ATL
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,105.96800000000002,True,2025-07-08T16:29:04.436234,CR3007,Sherri Baker,Flight Attendant,BOS
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,107.08800000000002,True,2025-07-08T16:29:04.436352,CR3027,Timothy Duncan,Flight Attendant,ATL
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,96.368,True,2025-07-08T16:29:04.436469,CR3005,Debra Davidson,Flight Attendant,SEA
FL4515,2025-06-22,6.95,2025-06-22 13:00:00,2025-06-22 19:57:00,102.54400000000001,True,2025-07-08T16:29:04.436584,CR3026,Michael Lewis,Flight Attendant,JFK
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,362.51800000000003,False,2025-07-08T16:29:04.436740,CR1009,Gabrielle Davis,Captain,JFK
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,212.68,False,2025-07-08T16:29:04.436864,CR2007,Patty Perez,First Officer,SFO
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,78.624,False,2025-07-08T16:29:04.436989,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,83.92800000000001,False,2025-07-08T16:29:04.437107,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,87.03500000000001,False,2025-07-08T16:29:04.437224,CR3024,Mark Perez,Flight Attendant,BOS
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,85.30600000000001,False,2025-07-08T16:29:04.437341,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL2334,2025-06-22,4.5,2025-06-22 12:00:00,2025-06-22 16:30:00,86.242,False,2025-07-08T16:29:04.437457,CR3002,James Ferrell,Flight Attendant,ATL
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,381.082,False,2025-07-08T16:29:04.437610,CR1008,Gina Moore,Captain,ATL
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,203.411,False,2025-07-08T16:29:04.437733,CR2003,Derek Zuniga,First Officer,ORD
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,88.673,False,2025-07-08T16:29:04.437858,CR3003,Tricia Valencia,Flight Attendant,BOS
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,85.30600000000001,False,2025-07-08T16:29:04.437974,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,78.364,False,2025-07-08T16:29:04.438091,CR3015,Angelica Tucker,Flight Attendant,SEA
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,87.00900000000001,False,2025-07-08T16:29:04.438208,CR3027,Timothy Duncan,Flight Attendant,ATL
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,83.31700000000001,False,2025-07-08T16:29:04.438327,CR3026,Michael Lewis,Flight Attendant,JFK
FL8310,2025-06-22,4.5,2025-06-22 05:30:00,2025-06-22 10:00:00,88.79,False,2025-07-08T16:29:04.438444,CR3011,Paula Moreno,Flight Attendant,LAX
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,570.04,False,2025-07-08T16:29:04.438599,CR1013,Lisa Hensley,Captain,ATL
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,321.02,False,2025-07-08T16:29:04.438721,CR2015,Anthony Rodriguez,First Officer,ATL
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,129.12,False,2025-07-08T16:29:04.438846,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,131.84,False,2025-07-08T16:29:04.438963,CR3010,Brittany Farmer,Flight Attendant,LAX
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,131.4,False,2025-07-08T16:29:04.439079,CR3019,Joshua Blair,Flight Attendant,LAX
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,132.46,False,2025-07-08T16:29:04.439196,CR3007,Sherri Baker,Flight Attendant,BOS
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,131.28,False,2025-07-08T16:29:04.439319,CR3025,Shannon Jones,Flight Attendant,LAX
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,120.56,False,2025-07-08T16:29:04.439435,CR3015,Angelica Tucker,Flight Attendant,SEA
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,132.68,False,2025-07-08T16:29:04.439551,CR3002,James Ferrell,Flight Attendant,ATL
FL7914,2025-06-22,9.25,2025-06-22 13:00:00,2025-06-22 22:15:00,122.18,False,2025-07-08T16:29:04.439668,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL8701,2025-06-22,4.03,2025-06-22 21:15:00,2025-06-23 01:17:00,362.362,False,2025-07-08T16:29:04.439823,CR1012,Jamie Arnold,Captain,ATL
FL8701,2025-06-22,4.03,2025-06-22 21:15:00,2025-06-23 01:17:00,210.20999999999998,False,2025-07-08T16:29:04.439945,CR2004,Lisa Jackson,First Officer,BOS
FL8701,2025-06-22,4.03,2025-06-22 21:15:00,2025-06-23 01:17:00,79.417,False,2025-07-08T16:29:04.440069,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL8701,2025-06-22,4.03,2025-06-22 21:15:00,2025-06-23 01:17:00,84.526,False,2025-07-08T16:29:04.440185,CR3017,John Pierce,Flight Attendant,ATL
