flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,456.032,False,2025-07-08T16:29:04.356730,CR1013,Lisa Hensley,Captain,ATL
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,282.17600000000004,False,2025-07-08T16:29:04.356855,CR2002,Holly Wood,First Officer,LAX
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,106.144,False,2025-07-08T16:29:04.356982,CR3002,James Ferrell,Flight Attendant,ATL
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,109.28,False,2025-07-08T16:29:04.357101,CR3011,Paula Moreno,Flight Attendant,LAX
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,117.66400000000002,False,2025-07-08T16:29:04.357220,CR3020,Eric Carney,Flight Attendant,SEA
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,107.08800000000002,False,2025-07-08T16:29:04.357340,CR3027,Timothy Duncan,Flight Attendant,ATL
FL8447,2025-06-14,6.95,2025-06-14 06:45:00,2025-06-14 13:42:00,115.152,False,2025-07-08T16:29:04.357460,CR3028,Richard Aguirre,Flight Attendant,SFO
FL1892,2025-06-14,9.25,2025-06-14 04:15:00,2025-06-14 13:30:00,563.02,False,2025-07-08T16:29:04.357617,CR1005,Cristian Santos,Captain,SEA
FL1892,2025-06-14,9.25,2025-06-14 04:15:00,2025-06-14 13:30:00,343.86,False,2025-07-08T16:29:04.357741,CR2014,Zachary Hicks,First Officer,SEA
FL1892,2025-06-14,9.25,2025-06-14 04:15:00,2025-06-14 13:30:00,131.84,False,2025-07-08T16:29:04.357869,CR3010,Brittany Farmer,Flight Attendant,LAX
FL1892,2025-06-14,9.25,2025-06-14 04:15:00,2025-06-14 13:30:00,119.72,False,2025-07-08T16:29:04.357989,CR3022,Danny Morgan,Flight Attendant,BOS
