flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,362.362,False,2025-07-08T16:29:04.374295,CR1012,Jamie Arnold,Captain,ATL
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,207.41500000000002,False,2025-07-08T16:29:04.374419,CR2010,Matthew Foster,First Officer,LAX
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,83.31700000000001,False,2025-07-08T16:29:04.374545,CR3026,Michael Lewis,Flight Attendant,JFK
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,77.818,False,2025-07-08T16:29:04.374663,CR3022,Danny Morgan,Flight Attendant,BOS
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,78.29899999999999,False,2025-07-08T16:29:04.374782,CR3005,Debra Davidson,Flight Attendant,SEA
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,85.33200000000001,False,2025-07-08T16:29:04.374900,CR3025,Shannon Jones,Flight Attendant,LAX
FL7399,2025-06-16,4.03,2025-06-16 04:45:00,2025-06-16 08:47:00,88.673,False,2025-07-08T16:29:04.375018,CR3003,Tricia Valencia,Flight Attendant,BOS
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,571.48,False,2025-07-08T16:29:04.375175,CR1010,Ryan Munoz,Captain,JFK
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,341.36,False,2025-07-08T16:29:04.375300,CR2005,Carla Gray,First Officer,SEA
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,131.24,False,2025-07-08T16:29:04.375426,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,136.88,False,2025-07-08T16:29:04.375545,CR3012,Fred Smith,Flight Attendant,SFO
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,129.38,False,2025-07-08T16:29:04.375663,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,132.68,False,2025-07-08T16:29:04.375780,CR3002,James Ferrell,Flight Attendant,ATL
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,133.86,False,2025-07-08T16:29:04.375898,CR3027,Timothy Duncan,Flight Attendant,ATL
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,120.46,False,2025-07-08T16:29:04.376046,CR3005,Debra Davidson,Flight Attendant,SEA
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,126.02,False,2025-07-08T16:29:04.376185,CR3016,Philip Cannon,Flight Attendant,ATL
FL9545,2025-06-16,9.25,2025-06-16 20:00:00,2025-06-17 05:15:00,143.94,False,2025-07-08T16:29:04.376344,CR3028,Richard Aguirre,Flight Attendant,SFO
FL3638,2025-06-16,3.45,2025-06-16 18:45:00,2025-06-16 22:12:00,362.51800000000003,False,2025-07-08T16:29:04.376520,CR1009,Gabrielle Davis,Captain,JFK
FL3638,2025-06-16,3.45,2025-06-16 18:45:00,2025-06-16 22:12:00,205.049,False,2025-07-08T16:29:04.376663,CR2013,Stephanie Ross,First Officer,BOS
FL3638,2025-06-16,3.45,2025-06-16 18:45:00,2025-06-16 22:12:00,88.79,False,2025-07-08T16:29:04.376797,CR3011,Paula Moreno,Flight Attendant,LAX
FL3638,2025-06-16,3.45,2025-06-16 18:45:00,2025-06-16 22:12:00,78.624,False,2025-07-08T16:29:04.376923,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL3638,2025-06-16,3.45,2025-06-16 18:45:00,2025-06-16 22:12:00,82.654,False,2025-07-08T16:29:04.377060,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,365.22200000000004,False,2025-07-08T16:29:04.377227,CR1007,Abigail Shaffer,Captain,ATL
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,218.062,False,2025-07-08T16:29:04.377359,CR2008,Ethan Adams,First Officer,BOS
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,85.30600000000001,False,2025-07-08T16:29:04.377495,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,88.972,False,2025-07-08T16:29:04.377632,CR3012,Fred Smith,Flight Attendant,SFO
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,81.913,False,2025-07-08T16:29:04.377766,CR3016,Philip Cannon,Flight Attendant,ATL
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,83.265,False,2025-07-08T16:29:04.377894,CR3013,Sherry Decker,Flight Attendant,ORD
FL9800,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,78.29899999999999,False,2025-07-08T16:29:04.378019,CR3005,Debra Davidson,Flight Attendant,SEA
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,365.22200000000004,True,2025-07-08T16:29:04.378223,CR1007,Abigail Shaffer,Captain,ATL
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,223.50900000000001,True,2025-07-08T16:29:04.378740,CR2014,Zachary Hicks,First Officer,SEA
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,78.364,True,2025-07-08T16:29:04.378890,CR3015,Angelica Tucker,Flight Attendant,SEA
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,88.79,True,2025-07-08T16:29:04.379025,CR3011,Paula Moreno,Flight Attendant,LAX
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,79.417,True,2025-07-08T16:29:04.379168,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,88.673,True,2025-07-08T16:29:04.379306,CR3003,Tricia Valencia,Flight Attendant,BOS
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,85.30600000000001,True,2025-07-08T16:29:04.379442,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL3797,2025-06-16,4.5,2025-06-16 03:15:00,2025-06-16 07:45:00,93.561,True,2025-07-08T16:29:04.379567,CR3028,Richard Aguirre,Flight Attendant,SFO
FL5617,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,391.872,False,2025-07-08T16:29:04.379746,CR1014,Michele Williams,Captain,SEA
FL5617,2025-06-16,3.45,2025-06-16 17:45:00,2025-06-16 21:12:00,218.062,False,2025-07-08T16:29:04.379891,CR2008,Ethan Adams,First Officer,BOS
