flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,385.03400000000005,False,2025-07-08T16:29:04.560883,CR1011,Monica Herrera,Captain,SFO
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,205.049,False,2025-07-08T16:29:04.561005,CR2013,Stephanie Ross,First Officer,BOS
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,95.60200000000002,False,2025-07-08T16:29:04.561128,CR3020,Eric Carney,Flight Attendant,SEA
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,88.673,False,2025-07-08T16:29:04.561245,CR3003,Tricia Valencia,Flight Attendant,BOS
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,88.79,False,2025-07-08T16:29:04.561361,CR3011,Paula Moreno,Flight Attendant,LAX
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,78.29899999999999,False,2025-07-08T16:29:04.561478,CR3005,Debra Davidson,Flight Attendant,SEA
FL1746,2025-07-05,4.5,2025-07-05 10:15:00,2025-07-05 14:45:00,77.818,False,2025-07-08T16:29:04.561594,CR3022,Danny Morgan,Flight Attendant,BOS
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,458.704,False,2025-07-08T16:29:04.561748,CR1003,Angie Henderson,Captain,ORD
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,261.76,False,2025-07-08T16:29:04.561869,CR2007,Patty Perez,First Officer,SFO
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,105.96800000000002,False,2025-07-08T16:29:04.561992,CR3007,Sherri Baker,Flight Attendant,BOS
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,103.296,False,2025-07-08T16:29:04.562109,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,96.768,False,2025-07-08T16:29:04.562224,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,113.536,False,2025-07-08T16:29:04.562339,CR3018,Shane Henderson,Flight Attendant,SFO
FL4769,2025-07-05,5.68,2025-07-05 17:45:00,2025-07-05 23:26:00,109.28,False,2025-07-08T16:29:04.562454,CR3011,Paula Moreno,Flight Attendant,LAX
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,563.66,False,2025-07-08T16:29:04.562606,CR1001,Allison Hill,Captain,SEA
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,321.02,False,2025-07-08T16:29:04.562727,CR2015,Anthony Rodriguez,First Officer,ATL
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,147.08,False,2025-07-08T16:29:04.562851,CR3020,Eric Carney,Flight Attendant,SEA
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,131.4,False,2025-07-08T16:29:04.562966,CR3019,Joshua Blair,Flight Attendant,LAX
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,130.04,False,2025-07-08T16:29:04.563081,CR3017,John Pierce,Flight Attendant,ATL
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,128.18,False,2025-07-08T16:29:04.563195,CR3026,Michael Lewis,Flight Attendant,JFK
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,128.1,False,2025-07-08T16:29:04.563312,CR3013,Sherry Decker,Flight Attendant,ORD
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,129.38,False,2025-07-08T16:29:04.563425,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,118.42,False,2025-07-08T16:29:04.563539,CR3023,Crystal Robinson,Flight Attendant,SFO
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,131.84,False,2025-07-08T16:29:04.563655,CR3010,Brittany Farmer,Flight Attendant,LAX
FL9692,2025-07-05,9.25,2025-07-05 19:30:00,2025-07-06 04:45:00,126.02,False,2025-07-08T16:29:04.563770,CR3016,Philip Cannon,Flight Attendant,ATL
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,371.46200000000005,False,2025-07-08T16:29:04.563924,CR1010,Ryan Munoz,Captain,JFK
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,215.44899999999998,False,2025-07-08T16:29:04.564055,CR2006,Margaret Hawkins DDS,First Officer,ORD
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,88.972,False,2025-07-08T16:29:04.564186,CR3012,Fred Smith,Flight Attendant,SFO
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,88.79,False,2025-07-08T16:29:04.564319,CR3011,Paula Moreno,Flight Attendant,LAX
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,85.30600000000001,False,2025-07-08T16:29:04.564508,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,78.624,False,2025-07-08T16:29:04.564642,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,85.33200000000001,False,2025-07-08T16:29:04.564798,CR3025,Shannon Jones,Flight Attendant,LAX
FL7920,2025-07-05,4.5,2025-07-05 17:30:00,2025-07-05 22:00:00,85.41000000000001,False,2025-07-08T16:29:04.564939,CR3019,Joshua Blair,Flight Attendant,LAX
