flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,445.98400000000004,False,2025-07-08T16:29:04.331097,CR1012,Jamie Arnold,Captain,ATL
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,264.44800000000004,False,2025-07-08T16:29:04.331223,CR2012,Justin Baker,First Officer,ATL
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,113.536,False,2025-07-08T16:29:04.331350,CR3018,Shane Henderson,Flight Attendant,SFO
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,102.54400000000001,False,2025-07-08T16:29:04.331470,CR3026,Michael Lewis,Flight Attendant,JFK
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,105.96800000000002,False,2025-07-08T16:29:04.331590,CR3007,Sherri Baker,Flight Attendant,BOS
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,96.368,False,2025-07-08T16:29:04.331710,CR3005,Debra Davidson,Flight Attendant,SEA
FL9134,2025-06-11,6.95,2025-06-11 19:30:00,2025-06-12 02:27:00,94.736,False,2025-07-08T16:29:04.331831,CR3023,Crystal Robinson,Flight Attendant,SFO
FL2255,2025-06-11,3.45,2025-06-11 20:45:00,2025-06-12 00:12:00,365.963,False,2025-07-08T16:29:04.331988,CR1005,Cristian Santos,Captain,SEA
FL2255,2025-06-11,3.45,2025-06-11 20:45:00,2025-06-12 00:12:00,205.049,False,2025-07-08T16:29:04.332114,CR2013,Stephanie Ross,First Officer,BOS
FL2255,2025-06-11,3.45,2025-06-11 20:45:00,2025-06-12 00:12:00,76.973,False,2025-07-08T16:29:04.332242,CR3023,Crystal Robinson,Flight Attendant,SFO
FL2255,2025-06-11,3.45,2025-06-11 20:45:00,2025-06-12 00:12:00,88.79,False,2025-07-08T16:29:04.332362,CR3011,Paula Moreno,Flight Attendant,LAX
