flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,561.88,False,2025-07-08T16:29:04.530370,CR1007,Abigail Shaffer,Captain,ATL
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,318.84,False,2025-07-08T16:29:04.530495,CR2009,Tommy Walter,First Officer,JFK
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,132.46,False,2025-07-08T16:29:04.530621,CR3007,Sherri Baker,Flight Attendant,BOS
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,119.72,False,2025-07-08T16:29:04.530739,CR3022,Danny Morgan,Flight Attendant,BOS
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,147.08,False,2025-07-08T16:29:04.530857,CR3020,Eric Carney,Flight Attendant,SEA
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,128.18,False,2025-07-08T16:29:04.530973,CR3026,Michael Lewis,Flight Attendant,JFK
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,128.1,False,2025-07-08T16:29:04.531091,CR3013,Sherry Decker,Flight Attendant,ORD
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,143.94,False,2025-07-08T16:29:04.531208,CR3028,Richard Aguirre,Flight Attendant,SFO
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,133.9,False,2025-07-08T16:29:04.531325,CR3024,Mark Perez,Flight Attendant,BOS
FL5845,2025-07-02,18.88,2025-07-02 08:30:00,2025-07-03 03:23:00,120.46,False,2025-07-08T16:29:04.531441,CR3005,Debra Davidson,Flight Attendant,SEA
