flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,446.17600000000004,False,2025-07-08T16:29:04.347613,CR1009,Gabrielle Davis,Captain,JFK
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,258.71999999999997,False,2025-07-08T16:29:04.347739,CR2004,Lisa Jackson,First Officer,BOS
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,106.144,False,2025-07-08T16:29:04.347867,CR3002,James Ferrell,Flight Attendant,ATL
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,103.504,False,2025-07-08T16:29:04.347988,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,105.47200000000001,False,2025-07-08T16:29:04.348109,CR3010,Brittany Farmer,Flight Attendant,LAX
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,104.99200000000002,False,2025-07-08T16:29:04.348230,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL5716,2025-06-13,5.68,2025-06-13 10:30:00,2025-06-13 16:11:00,105.12,False,2025-07-08T16:29:04.348350,CR3019,Joshua Blair,Flight Attendant,LAX
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,446.17600000000004,False,2025-07-08T16:29:04.348510,CR1009,Gabrielle Davis,Captain,JFK
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,256.816,False,2025-07-08T16:29:04.348636,CR2015,Anthony Rodriguez,First Officer,ATL
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,109.504,False,2025-07-08T16:29:04.348763,CR3012,Fred Smith,Flight Attendant,SFO
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,96.44800000000001,False,2025-07-08T16:29:04.348883,CR3015,Angelica Tucker,Flight Attendant,SEA
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,106.144,False,2025-07-08T16:29:04.349001,CR3002,James Ferrell,Flight Attendant,ATL
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,100.816,False,2025-07-08T16:29:04.349121,CR3016,Philip Cannon,Flight Attendant,ATL
FL2024,2025-06-13,5.68,2025-06-13 07:00:00,2025-06-13 12:41:00,104.032,False,2025-07-08T16:29:04.349240,CR3017,John Pierce,Flight Attendant,ATL
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,563.66,False,2025-07-08T16:29:04.349399,CR1001,Allison Hill,Captain,SEA
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,341.36,False,2025-07-08T16:29:04.349525,CR2005,Carla Gray,First Officer,SEA
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,131.28,False,2025-07-08T16:29:04.349654,CR3025,Shannon Jones,Flight Attendant,LAX
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,120.56,False,2025-07-08T16:29:04.349774,CR3015,Angelica Tucker,Flight Attendant,SEA
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,129.38,False,2025-07-08T16:29:04.349894,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,126.02,False,2025-07-08T16:29:04.350013,CR3016,Philip Cannon,Flight Attendant,ATL
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,133.9,False,2025-07-08T16:29:04.350132,CR3024,Mark Perez,Flight Attendant,BOS
FL7826,2025-06-13,18.88,2025-06-13 13:30:00,2025-06-14 08:23:00,131.24,False,2025-07-08T16:29:04.350253,CR3014,Anthony Humphrey,Flight Attendant,SEA
