flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,609.56,False,2025-07-08T16:29:04.394048,CR1002,Noah Rhodes,Captain,JFK
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,319.1,False,2025-07-08T16:29:04.394173,CR2010,Matthew Foster,First Officer,LAX
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,136.6,False,2025-07-08T16:29:04.394301,CR3011,Paula Moreno,Flight Attendant,LAX
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,130.04,False,2025-07-08T16:29:04.394419,CR3017,John Pierce,Flight Attendant,ATL
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,143.94,False,2025-07-08T16:29:04.394538,CR3028,Richard Aguirre,Flight Attendant,SFO
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,127.16,False,2025-07-08T16:29:04.394656,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,126.02,False,2025-07-08T16:29:04.394774,CR3016,Philip Cannon,Flight Attendant,ATL
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,129.12,False,2025-07-08T16:29:04.394891,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,131.84,False,2025-07-08T16:29:04.395008,CR3010,Brittany Farmer,Flight Attendant,LAX
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,132.68,False,2025-07-08T16:29:04.395127,CR3002,James Ferrell,Flight Attendant,ATL
FL3773,2025-06-18,9.25,2025-06-18 13:45:00,2025-06-18 23:00:00,118.42,False,2025-07-08T16:29:04.395245,CR3023,Crystal Robinson,Flight Attendant,SFO
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,557.72,False,2025-07-08T16:29:04.395404,CR1009,Gabrielle Davis,Captain,JFK
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,318.84,False,2025-07-08T16:29:04.395528,CR2009,Tommy Walter,First Officer,JFK
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,131.24,False,2025-07-08T16:29:04.395655,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,131.84,False,2025-07-08T16:29:04.395775,CR3010,Brittany Farmer,Flight Attendant,LAX
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,136.88,False,2025-07-08T16:29:04.395894,CR3012,Fred Smith,Flight Attendant,SFO
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,136.42,False,2025-07-08T16:29:04.396012,CR3003,Tricia Valencia,Flight Attendant,BOS
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,147.08,False,2025-07-08T16:29:04.396131,CR3020,Eric Carney,Flight Attendant,SEA
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,131.4,False,2025-07-08T16:29:04.396250,CR3019,Joshua Blair,Flight Attendant,LAX
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,133.9,False,2025-07-08T16:29:04.396367,CR3024,Mark Perez,Flight Attendant,BOS
FL8846,2025-06-18,9.25,2025-06-18 06:45:00,2025-06-18 16:00:00,120.96,False,2025-07-08T16:29:04.396484,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,396.214,False,2025-07-08T16:29:04.396639,CR1002,Noah Rhodes,Captain,JFK
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,223.50900000000001,False,2025-07-08T16:29:04.396764,CR2014,Zachary Hicks,First Officer,SEA
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,79.417,False,2025-07-08T16:29:04.396891,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,88.673,False,2025-07-08T16:29:04.397012,CR3003,Tricia Valencia,Flight Attendant,BOS
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,85.69600000000001,False,2025-07-08T16:29:04.397129,CR3010,Brittany Farmer,Flight Attendant,LAX
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,85.30600000000001,False,2025-07-08T16:29:04.397247,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,76.973,False,2025-07-08T16:29:04.397367,CR3023,Crystal Robinson,Flight Attendant,SFO
FL8234,2025-06-18,4.03,2025-06-18 12:15:00,2025-06-18 16:17:00,87.347,False,2025-07-08T16:29:04.397486,CR3021,Jessica Holmes,Flight Attendant,SFO
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,557.72,False,2025-07-08T16:29:04.397644,CR1009,Gabrielle Davis,Captain,JFK
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,323.4,False,2025-07-08T16:29:04.397768,CR2004,Lisa Jackson,First Officer,BOS
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,132.46,False,2025-07-08T16:29:04.397896,CR3007,Sherri Baker,Flight Attendant,BOS
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,136.6,False,2025-07-08T16:29:04.398014,CR3011,Paula Moreno,Flight Attendant,LAX
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,147.08,False,2025-07-08T16:29:04.398133,CR3020,Eric Carney,Flight Attendant,SEA
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,127.16,False,2025-07-08T16:29:04.398251,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,126.02,False,2025-07-08T16:29:04.398370,CR3016,Philip Cannon,Flight Attendant,ATL
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,119.72,False,2025-07-08T16:29:04.398488,CR3022,Danny Morgan,Flight Attendant,BOS
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,120.96,False,2025-07-08T16:29:04.398607,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,129.38,False,2025-07-08T16:29:04.398725,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,561.88,False,2025-07-08T16:29:04.398880,CR1007,Abigail Shaffer,Captain,ATL
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,330.56,False,2025-07-08T16:29:04.399003,CR2012,Justin Baker,First Officer,ATL
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,141.92,False,2025-07-08T16:29:04.399131,CR3018,Shane Henderson,Flight Attendant,SFO
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,132.68,False,2025-07-08T16:29:04.399250,CR3002,James Ferrell,Flight Attendant,ATL
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,131.28,False,2025-07-08T16:29:04.399369,CR3025,Shannon Jones,Flight Attendant,LAX
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,120.46,False,2025-07-08T16:29:04.399488,CR3005,Debra Davidson,Flight Attendant,SEA
FL5330,2025-06-18,18.88,2025-06-18 05:30:00,2025-06-19 00:23:00,122.18,False,2025-07-08T16:29:04.399607,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL4795,2025-06-18,6.95,2025-06-18 18:45:00,2025-06-19 01:42:00,457.184,True,2025-07-08T16:29:04.399763,CR1010,Ryan Munoz,Captain,JFK
FL4795,2025-06-18,6.95,2025-06-18 18:45:00,2025-06-19 01:42:00,282.17600000000004,True,2025-07-08T16:29:04.399888,CR2002,Holly Wood,First Officer,LAX
FL4795,2025-06-18,6.95,2025-06-18 18:45:00,2025-06-19 01:42:00,104.032,True,2025-07-08T16:29:04.400014,CR3017,John Pierce,Flight Attendant,ATL
