flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,570.04,False,2025-07-24T18:31:44.381173,CR1011,Monica Herrera,Captain,BOS
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,323.12,False,2025-07-24T18:31:44.381394,CR2003,Derek Zuniga,First Officer,ATL
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,129.38,False,2025-07-24T18:31:44.381614,CR3003,Tricia Valencia,Flight Attendant,JFK
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,125.54,False,2025-07-24T18:31:44.381809,CR3006,Jeffrey Chavez,Flight Attendant,ATL
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,124.22,False,2025-07-24T18:31:44.381998,CR3028,Richard Aguirre,Flight Attendant,SFO
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,147.08,False,2025-07-24T18:31:44.382185,CR3013,Sherry Decker,Flight Attendant,ATL
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,129.18,False,2025-07-24T18:31:44.382368,CR3015,Angelica Tucker,Flight Attendant,JFK
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,133.86,False,2025-07-24T18:31:44.382550,CR3019,Joshua Blair,Flight Attendant,BOS
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,119.16,False,2025-07-24T18:31:44.382731,CR3001,Rebecca Henderson,Flight Attendant,JFK
FL3206,2025-07-23,18.88,2025-07-23 03:30:00,2025-07-23 22:23:00,137.42,False,2025-07-24T18:31:44.382902,CR3004,Nathan Maldonado,Flight Attendant,JFK
